PFCNTR,DMA_CODE,DMA_DESC,OPEN_BRANDS_DESC,OPERTNL_STAT_CODE,LEGAL_ENTITY_NAME,CITY_NAME,STATE_CODE,CNTY_NAME,ZIP_CODE,CNTRY,Latitude,Longitude
335887,504,"Philadelphia, PA",DD,Open,Berlin Foods Inc,Berlin,NJ,Camden,8009,USA,39.789514,-74.926567
335888,504,"Philadelphia, PA",DD,Open,"Gokuldev, LLC",Marlton,NJ,BURLINGTON,8053,USA,39.915821,-74.925097
335890,501,"Metro, NY",DD,Open,AMG Baychester Quickserve LLC,Bronx,NY,Bronx,10475,USA,40.88126,-73.83863
335898,523,"Burlington, VT-Plattsburgh, NY",DD,Open,"M & W FOODS, INC.",Malone,NY,Franklin,12953,USA,44.847765,-74.310183
335900,506,"E. Mass/Southern, NH",DD,Open,"Capi Donuts, LLC",North Billerica,MA,Middlesex,1862,USA,42.587564,-71.307174
335901,820,"Portland, OR",BR,Permanent Close,"A & B Enterprises, Inc.",La Grande,OR,UNION,97850,USA,45.330325,-118.075142
335944,100,TFA,BR,Open,OM NAMAH SHIVAYA LLC,Starkville,MS,Oktibbeha,39759,USA,33.435018,-88.864681
335954,506,"E. Mass/Southern, NH",DD,Open,"Cape Cod Enterprises, LLC",Pocasset,MA,Barnstable,2559,USA,41.695487,-70.587159
335955,501,"Metro, NY",BR/DD,Open,"Azores Donuts, LLC",Howell,NJ,Monmouth,7731,USA,40.151519,-74.2274
335956,511,"Washington, DC",BR/DD,Open,"DVA Columbia-5701, LLC",Falls Church,VA,FAIRFAX,22042,USA,38.851416,-77.125893
335961,506,"E. Mass/Southern, NH",DD,Permanent Close,"New Generation Donuts, LLC",East Falmouth,MA,BARNSTABLE,2536,USA,41.566491,-70.595524
335965,602,"Chicago, IL",DD,Open,Shreeji Corporation Of Bolingbrook,Bolingbrook,IL,WILL,60440,USA,41.693583,-88.068493
335973,504,"Philadelphia, PA",DD,Open,PSMMSM NJ LLC,Turnersville,NJ,Gloucester,8012,USA,39.735603,-75.070334
335981,504,"Philadelphia, PA",DD,Open,OM GANATRATRE NAMAH LLC,Philadelphia,PA,Philadelphia,19133,USA,39.992163,-75.141782
335983,577,"Wilkes Barre-Scranton, PA",DD,Open,"H. W. Roever, Inc.",Scranton,PA,LACKAWANNA,18505,USA,41.398018,-75.674645
335988,506,"E. Mass/Southern, NH",DD,Open,"165 DONUTS, INC.",Dover,NH,STRAFFORD,3820,USA,43.204797,-70.859518
335995,501,"Metro, NY",DD,Permanent Close,"9 South Cafe, LLC",Fishkill,NY,Dutchess,12524,USA,41.538342,-73.90117
336005,602,"Chicago, IL",BR/DD,Open,"Shree Shiv Shakti, Inc.",Chicago,IL,COOK,60639,USA,41.931077,-87.775666
336006,506,"E. Mass/Southern, NH",DD,Open,"ACD, Inc.",Rowley,MA,ESSEX,1969,USA,42.702918,-70.910322
336018,506,"E. Mass/Southern, NH",DD,Open,"Westboro Turnpike, LLC",Westborough,MA,WORCESTER,1581,USA,42.245158,-71.592385
336021,523,"Burlington, VT-Plattsburgh, NY",DD,Open,"Verm Co., LLC",Springfield,VT,WINDSOR,5156,USA,43.293719,-72.477744
336023,504,"Philadelphia, PA",DD,Open,RP DOUGH 7 INC,Philadelphia,PA,Philadelphia,19107,USA,39.949595,-75.154266
336025,602,"Chicago, IL",DD/BR,Permanent Close,SEVA Companies LLC Randolph & Wells,Chicago,IL,COOK,60606,USA,41.884348,-87.634041
336030,506,"E. Mass/Southern, NH",DD,Open,"Newburyport Donuts, Inc.",Newburyport,MA,ESSEX,1950,USA,42.79902,-70.874722
336041,803,"Los Angeles, CA",BR,Open,"ANALYSIS, INC.",Orange,CA,Orange,92868,USA,33.781855,-117.868207
336043,521,"Providence, RI",DD,Open,"904 Boston Neck, Inc.",Narragansett,RI,Washington,2882,USA,41.491074,-71.437644
336044,506,"E. Mass/Southern, NH",DD,Open,"G & J Donuts, Inc.",Worcester,MA,WORCESTER,1604,USA,42.273443,-71.766591
336047,506,"E. Mass/Southern, NH",DD,Open,"Farmers Donuts, Inc.",Hanover,MA,PLYMOUTH,2339,USA,42.109088,-70.810585
336059,521,"Providence, RI",DD,Temporary Close,"North Venture Donuts, Inc.",Dartmouth,MA,BRISTOL,2748,USA,41.609944,-70.940052
336060,506,"E. Mass/Southern, NH",DD,Open,"Howe Street Donuts, LLC",Methuen,MA,ESSEX,1844,USA,42.750954,-71.172504
336061,501,"Metro, NY",DD,Open,"D & S Bellmore, Inc.",North Bellmore,NY,Nassau,11710,USA,40.69192,-73.52759
336063,501,"Metro, NY",DD,Permanent Close,SOUTH WALL DONUTS LLC,Manasquan,NJ,Monmouth,8736,USA,40.121287,-74.08033
336064,501,"Metro, NY",BR/DD,Open,Deck Mermaid - 3015 LLC,Brooklyn,NY,Kings,11224,USA,40.57554,-73.99715
336074,501,"Metro, NY",DD,Open,"Kings Point Ventures, LLC",Bronx,NY,Bronx,10467,USA,40.865579,-73.867147
336078,501,"Metro, NY",BR/DD,Open,"DOUGH4EVER, Inc.",Fort Lee,NJ,BERGEN,7024,USA,40.852138,-73.984858
336086,100,TFA,BR,Open,"Mid-Mo Food Services, Inc.",Columbia,MO,BOONE,65203,USA,38.937024,-92.359973
336088,602,"Chicago, IL",BR/DD,Open,SURAMBALA CORP.,Chicago,IL,COOK,60638,USA,41.789751,-87.801392
336090,602,"Chicago, IL",DD,Open,"CHICAGO LOYOLA DONUTS, INC.",Chicago,IL,Cook,60626,USA,42.001201,-87.661115
336101,501,"Metro, NY",BR/DD,Open,"Brothers L IV, Inc.",Jersey City,NJ,Hudson,7305,USA,40.693812,-74.101231
336102,533,"Hartford-New Haven, CT",DD,Open,"East Haven Donuts, Inc.",East Haven,CT,NEW HAVEN,6513,USA,41.321963,-72.853701
336103,501,"Metro, NY",DD,Open,"Norwalk Donuts, Inc.",Norwalk,CT,Fairfield,6851,USA,41.127062,-73.422149
336112,512,"Baltimore, MD",DD,Open,"Easton Donut Shop, Inc.",Denton,MD,CAROLINE,21629,USA,38.876174,-75.823658
336117,528,"Miami-FT. Lauderdale, FL",DD,Open,"SOUTHEAST ENTERPRISE HOLDINGS, LLC",Miami,FL,Miami-Dade,33172,USA,25.798925,-80.337485
336119,528,"Miami-FT. Lauderdale, FL",DD,Open,"LEMON DONUTS, LLC",Coral Springs,FL,BROWARD,33071,USA,26.258384,-80.266517
336123,506,"E. Mass/Southern, NH",DD,Open,"Gallivan Boulevard Donuts, Inc.",Dorchester,MA,Suffolk,2122,USA,42.283905,-71.046182
336124,506,"E. Mass/Southern, NH",DD,Open,Middlesex Village Donut Corp.,Westford,MA,Middlesex,1886,USA,42.626031,-71.421133
336129,533,"Hartford-New Haven, CT",DD,Open,"Universal Donuts, Inc.",North Haven,CT,New Haven,6473,USA,41.356845,-72.871861
336131,536,"Youngstown, OH",DD,Open,"J.A.M. Donuts, Inc.",Austintown,OH,Mahoning,44515,USA,41.100589,-80.745235
336132,602,"Chicago, IL",DD,Open,SEVA Companies LLC Financial Place,Chicago,IL,COOK,60605,USA,41.876868,-87.63322
336134,534,"Orlando/Daytona/Melbourne, FL",DD,Open,"AC RODMAN ST, LLC",Satellite Beach,FL,Brevard,32937,USA,28.186915,-80.593287
336139,533,"Hartford-New Haven, CT",DD,Open,"A.M. Donuts, Inc.",Cheshire,CT,NEW HAVEN,6410,USA,41.494163,-72.903592
336142,533,"Hartford-New Haven, CT",DD,Open,"Samana, Inc.",Ansonia,CT,NEW HAVEN,6401,USA,41.334069,-73.083807
336163,803,"Los Angeles, CA",BR,Open,Phillip T. Guhl and Cynthia M. Guhl,Temecula,CA,RIVERSIDE,92591,USA,33.522249,-117.156696
336164,571,"Fort Myers, FL",DD,Open,"SSC336164, LLC",Fort Myers,FL,Lee,33912,USA,26.492641,-81.806871
336165,803,"Los Angeles, CA",BR,Open,"Seacliff Village Eatery, Inc.",Huntington Beach,CA,Orange,92648,USA,33.68065,-118.004715
336166,506,"E. Mass/Southern, NH",DD,Open,"Electric Donuts, Inc.",Fitchburg,MA,WORCESTER,1420,USA,42.568095,-71.814838
336172,602,"Chicago, IL",BR/DD,Open,"Zuri, Inc.",Chicago,IL,COOK,60645,USA,42.019304,-87.690389
336177,506,"E. Mass/Southern, NH",DD,Open,"Salemas Cart System, Inc.",Seabrook,NH,ROCKINGHAM,3874,USA,42.896172,-70.870488
336181,524,"Atlanta, GA",BR/DD,Open,"Awale Investments, Inc.",Woodstock,GA,Cherokee,30188,USA,34.101845,-84.532994
336182,504,"Philadelphia, PA",DD,Open,"Elsmere Donuts, LLC",Elsmere,DE,New Castle,19805,USA,39.739183,-75.597825
336191,501,"Metro, NY",DD,Open,"Gard Of 1401 Morris Ave, Inc.",Union,NJ,UNION,7083,USA,40.689012,-74.245951
336192,501,"Metro, NY",DD,Open,"Next Level Associates II, LLC",North Brunswick,NJ,Middlesex,8902,USA,40.435702,-74.484967
336193,533,"Hartford-New Haven, CT",DD,Open,"TJC Donuts, LLC",Hartford,CT,HARTFORD,6106,USA,41.754046,-72.682883
336194,543,"Springfield, MA",DD,Open,"AAH, Corp.",Ware,MA,Hampshire,1082,USA,42.256274,-72.251779
336195,533,"Hartford-New Haven, CT",DD,Open,"Windsor Avenue Donuts, Inc.",Windsor,CT,Hartford,6095,USA,41.819037,-72.656983
336196,543,"Springfield, MA",DD,Open,"Southampton Donuts, Inc.",Southampton,MA,HAMPSHIRE,1073,USA,42.237855,-72.720845
336203,803,"Los Angeles, CA",BR,Open,Antelope Valley Restaurant Group L.L.C.,Palmdale,CA,Los Angeles,93551,USA,34.597038,-118.147332
336211,528,"Miami-FT. Lauderdale, FL",BR/DD,Open,"SOUTH STATE ROAD DONUTS, LLC",Margate,FL,BROWARD,33068,USA,26.226147,-80.204905
336231,528,"Miami-FT. Lauderdale, FL",DD,Open,"CHARLIE DONUTS, LLC",Coral Springs,FL,Broward,33067,USA,26.287528,-80.202642
336234,571,"Fort Myers, FL",DD,Permanent Close,"SSC336234, LLC",Estero,FL,Lee,33928,USA,26.432055,-81.784142
336238,506,"E. Mass/Southern, NH",DD,Open,Pawtucketville Donut Corporation,North Chelmsford,MA,MIDDLESEX,1863,USA,42.643694,-71.389684
336239,506,"E. Mass/Southern, NH",DD,Open,"C.J.A. Donuts, Inc.",Webster,MA,WORCESTER,1570,USA,42.045227,-71.86345
336241,506,"E. Mass/Southern, NH",DD,Open,"Stadium Donuts, Inc.",Foxboro,MA,Norfolk,2035,USA,42.076978,-71.284391
336264,100,TFA,BR,Open,Highland Corporation,Henderson,TN,CHESTER,38340,USA,35.44432,-88.616454
336276,807,"San Francisco, CA",BR,Open,"HSB Eateries, Inc.",Pittsburg,CA,Contra Costa,94565,USA,38.017456,-121.889073
336287,862,"Sacramento/Stockton, CA",BR,Open,SINGH FAMILY ENTERPRISES INC,Modesto,CA,Stanislaus,95350,USA,37.677563,-120.997953
336294,506,"E. Mass/Southern, NH",DD,Open,Matoula LLC,Peabody,MA,Essex,1960,USA,42.545727,-70.981034
336309,803,"Los Angeles, CA",BR,Permanent Close,Mosinluck 786 Inc.,Fullerton,CA,ORANGE,92832,USA,33.859063,-117.925101
336325,506,"E. Mass/Southern, NH",DD,Permanent Close,"Cape Cod Enterprises, LLC",Hyannis,MA,BARNSTABLE,2601,USA,41.668964,-70.296156
336327,100,TFA,BR,Permanent Close,ZS INC,Clinton,TN,Anderson,37716,USA,36.161547,-84.088317
336328,506,"E. Mass/Southern, NH",DD,Open,"Hamilton Donuts, Inc.",Saugus,MA,Essex,1906,USA,42.465434,-71.006274
336340,555,"Syracuse, NY",DD,Open,"Syracuse Foodservice Group, Inc.",Brewerton,NY,Onondaga,13029,USA,43.232215,-76.140455
336346,602,"Chicago, IL",BR/DD,Open,"New Praveg, Inc.",Naperville,IL,DuPage,60563,USA,41.792791,-88.204963
336348,862,"Sacramento/Stockton, CA",BR,Permanent Close,Farr Holdings Corporation,Roseville,CA,Placer,95661,USA,38.740541,-121.226366
336353,100,TFA,BR,Open,"Summerwood Partners, LLC",Benton,AR,SALINE,72015,USA,34.590179,-92.569223
336354,100,TFA,BR,Permanent Close,"H H L II, INC.",Jonesboro,AR,CRAIGHEAD,72401,USA,35.820844,-90.682886
336356,512,"Baltimore, MD",DD,Open,"Sunbeam Hampstead Investors, LLC",Hampstead,MD,Carroll,21074,USA,39.597969,-76.847483
336360,501,"Metro, NY",DD,Open,"Magic Partners, LLC",Paterson,NJ,Passaic,7501,USA,40.913226,-74.182188
336361,501,"Metro, NY",DD,Open,"MTS Associates, Inc.",Danbury,CT,Fairfield,6810,USA,41.40304,-73.459047
336364,510,"Cleveland, OH",BR/DD,Open,"SQF Of Amherst, LLC",Lorain,OH,Lorain,44053,USA,41.420678,-82.208916
336368,504,"Philadelphia, PA",DD,Open,"Krishna Treats, LLC",Bensalem,PA,BUCKS,19020,USA,40.096794,-74.944123
336372,504,"Philadelphia, PA",DD,Open,SAI SHRADDHA INC.,Elkins Park,PA,MONTGOMERY,19027,USA,40.070179,-75.098669
336373,504,"Philadelphia, PA",DD,Open,"Sunbeam 12th & Market, Inc.",Philadelphia,PA,Philadelphia,19107,USA,39.951974,-75.159517
336381,524,"Atlanta, GA",BR/DD,Open,"336381 COFFEE CAFE, LLC",Kennesaw,GA,Cobb,30144,USA,34.035906,-84.572133
336382,520,"Augusta, GA",BR/DD,Open,"APS Investments, Inc.",Evans,GA,COLUMBIA,30809,USA,33.540825,-82.134172
336384,555,"Syracuse, NY",DD,Open,"Syracuse Foodservice Group, Inc.",Central Square,NY,OSWEGO,13036,USA,43.286812,-76.130546
336385,555,"Syracuse, NY",DD,Open,"Syracuse Foodservice Group, Inc.",Syracuse,NY,ONONDAGA,13206,USA,43.08969,-76.091376
336401,532,"Albany-Schenectady-Troy, NY",DD,Open,Westside Albany 1636 Central Ave Ventures LLC,Colonie,NY,ALBANY,12205,USA,42.720246,-73.836286
336404,641,"San Antontio, TX",BR,Open,"Inside Scoop, Inc.",Selma,TX,Bexar,78154,USA,29.570938,-98.325988
336409,506,"E. Mass/Southern, NH",DD,Open,"F.J. Catalano Enterprises, Inc.",Dunstable,MA,Middlesex,1827,USA,42.670647,-71.497316
336410,500,"Portland, ME",DD,Open,"Mountain View Donuts, LLC",Colebrook,NH,Coos,3576,USA,44.893252,-71.497475
336411,506,"E. Mass/Southern, NH",DD,Open,Da-Lel Corporation,Cambridge,MA,MIDDLESEX,2141,USA,42.372985,-71.093746
336412,537,"Bangor, ME",DD,Open,Hogan Road Donuts LLC,Bangor,ME,Penobscot,4401,USA,44.840173,-68.743654
336413,500,"Portland, ME",DD,Open,FREEPORT DONUTS LLC,Freeport,ME,Cumberland,4032,USA,43.844308,-70.119249
336416,552,"Presque Isle, ME",DD,Open,"DREWCO, LLC",Caribou,ME,Aroostook,4736,USA,46.860233,-68.009471
336417,552,"Presque Isle, ME",DD,Open,"DREWCO, LLC",Presque Isle,ME,Aroostook,4769,USA,46.677409,-68.015942
336418,552,"Presque Isle, ME",DD,Open,"DREWCO, LLC",Houlton,ME,Aroostook,4730,USA,46.141994,-67.840564
336421,506,"E. Mass/Southern, NH",DD,Open,"Aylit, LLC",Boxborough,MA,Middlesex,1719,USA,42.486396,-71.540072
336422,506,"E. Mass/Southern, NH",DD,Open,"PAT, LLC",Peabody,MA,ESSEX,1960,USA,42.533556,-70.990176
336423,506,"E. Mass/Southern, NH",DD,Open,"Cafe Management Associates, LLC",Randolph,MA,Norfolk,2368,USA,42.201348,-71.062219
336427,602,"Chicago, IL",BR/DD,Open,Jay Maruti #3 Corporation,North Aurora,IL,Kane,60542,USA,41.790725,-88.32179
336438,100,TFA,BR,Open,"WIL-BFK Food Services, Inc.",Kingdom City,MO,CALLAWAY,65262,USA,38.9431,-91.94034
336441,504,"Philadelphia, PA",DD,Permanent Close,Galloway Donuts Inc.,Absecon,NJ,ATLANTIC,8201,USA,39.443934,-74.525735
336443,532,"Albany-Schenectady-Troy, NY",DD,Open,"Garcia Donuts, Inc.",Amsterdam,NY,MONTGOMERY,12010,USA,42.937712,-74.179667
336444,534,"Orlando/Daytona/Melbourne, FL",BR/DD,Open,"MAC SEMORAN, LLC",Orlando,FL,Orange,32822,USA,28.496701,-81.310746
336445,534,"Orlando/Daytona/Melbourne, FL",BR/DD,Open,"SSRM4, LLC",Orlando,FL,Orange,32837,USA,28.366532,-81.424687
336447,561,"Jacksonville, FL",BR/DD,Open,5150 UNIVERSITY FOODS LLC,Jacksonville,FL,Duval,32216,USA,30.267331,-81.61435
336448,561,"Jacksonville, FL",DD/BR,Temporary Close,CASSAT FOODS LLC,Jacksonville,FL,Duval,32205,USA,30.314425,-81.730604
336449,506,"E. Mass/Southern, NH",DD,Open,"ACM DONUTS, LLC",Concord,MA,MIDDLESEX,1742,USA,42.456288,-71.356383
336450,506,"E. Mass/Southern, NH",DD,Open,"GREATER BOSTON DONUTS, LLC",Medford,MA,MIDDLESEX,2155,USA,42.410821,-71.088287
336451,506,"E. Mass/Southern, NH",DD,Open,"MANCO, LLC",Manchester,NH,Hillsborough,3104,USA,43.009077,-71.396544
336453,506,"E. Mass/Southern, NH",DD,Temporary Close,"Samoset St. Donuts, Inc.",Plymouth,MA,PLYMOUTH,2360,USA,41.952908,-70.684706
336455,506,"E. Mass/Southern, NH",DD,Permanent Close,"Anthies, Inc.",Salem,MA,ESSEX,1970,USA,42.520301,-70.891336
336456,539,"Tampa/St. Pete/Sarasota, FL",BR/DD,Open,"Tampa Road Donuts, Inc.",Oldsmar,FL,Pinellas,34677,USA,28.043903,-82.679806
336458,539,"Tampa/St. Pete/Sarasota, FL",BR/DD,Open,SSRM VB3 LLC,Tampa,FL,Hillsborough,33647,USA,28.130621,-82.36691
336460,534,"Orlando/Daytona/Melbourne, FL",BR/DD,Open,"SSRM4, LLC",Orlando,FL,Orange,32819,USA,28.449961,-81.425274
336462,532,"Albany-Schenectady-Troy, NY",DD,Open,Westside Albany Shaker Ventures LLC,Albany,NY,ALBANY,12211,USA,42.705415,-73.776314
336463,506,"E. Mass/Southern, NH",DD,Open,"Milford Donuts IV, LLC",Milford,MA,Worcester,1757,USA,42.152663,-71.490961
336464,506,"E. Mass/Southern, NH",DD,Open,"Wareham Management Group, LLC",Wareham,MA,Plymouth,2571,USA,41.755581,-70.732516
336477,506,"E. Mass/Southern, NH",DD,Open,"Summit Donuts, Inc.",Medway,MA,Norfolk,2053,USA,42.145085,-71.442556
336484,539,"Tampa/St. Pete/Sarasota, FL",BR/DD,Open,LEGACY MILLPOND QSR LLC,New Port Richey,FL,Pasco,34653,USA,28.21747,-82.688047
336486,648,"Champaign/Springfield, IL",BR/DD,Open,OM SHREE KESHAV INC.,Champaign,IL,Champaign,61826,USA,40.1104,-88.243823
336487,602,"Chicago, IL",BR/DD,Open,"Aumshiv, Inc.",Schererville,IN,LAKE,46375,USA,41.491823,-87.470575
336488,602,"Chicago, IL",BR/DD,Open,3 RD Inc.,Lansing,IL,Cook,60438,USA,41.572945,-87.558339
336489,602,"Chicago, IL",BR/DD,Open,"Oak & Olympia Donut, Inc.",Oak Forest,IL,Cook,60452,USA,41.603001,-87.745144
336490,602,"Chicago, IL",BR/DD,Open,"Priya, Inc.",Crown Point,IN,Lake,46307,USA,41.429618,-87.364296
336492,602,"Chicago, IL",BR/DD,Open,Royal Corporation,Oak Park,IL,COOK,60304,USA,41.865225,-87.794741
336501,602,"Chicago, IL",BR/DD,Open,H & K Donut Corporation,Elmhurst,IL,DuPage,60126,USA,41.905667,-87.958729
336502,602,"Chicago, IL",BR/DD,Open,"Samir & Sunena, Inc.",Elgin,IL,Kane,60123,USA,42.074767,-88.290232
336505,506,"E. Mass/Southern, NH",DD,Open,"JJEC Donuts, LLC",Plymouth,MA,PLYMOUTH,2360,USA,41.939044,-70.656638
336508,501,"Metro, NY",DD,Open,Gard Of Gas Inc,Rahway,NJ,UNION,7065,USA,40.616599,-74.284503
336510,866,"Fresno/Visalis, CA",BR,Open,"MEDAN ENTERPRISES, LLC",Fresno,CA,FRESNO,93720,USA,36.847732,-119.791397
336511,506,"E. Mass/Southern, NH",DD,Open,"Panzini Donuts, Inc.",Chelsea,MA,Suffolk,2150,USA,42.398282,-71.020606
336516,868,"Chico/Redding, CA",BR,Open,Her Family Enterprise LLC,Chico,CA,Butte,95928,USA,39.717621,-121.799558
336519,510,"Cleveland, OH",DD,Open,"Mar-Stew, Inc.",Alliance,OH,Stark,44601,USA,40.901891,-81.120393
336522,501,"Metro, NY",DD,Open,DOWNTOWN DONUTS LLC,Stamford,CT,FAIRFIELD,6901,USA,41.053227,-73.539765
336523,521,"Providence, RI",DD,Open,"Kostas Donuts, LLC",Seekonk,MA,Bristol,2771,USA,41.804832,-71.3392
336524,533,"Hartford-New Haven, CT",DD,Open,FRANKDAN CORPORATION,Guilford,CT,NEW HAVEN,6437,USA,41.288634,-72.666832
336525,533,"Hartford-New Haven, CT",DD,Open,"CRRM New Haven Donuts, Inc.",Derby,CT,NEW HAVEN,6418,USA,41.314412,-73.079064
336528,602,"Chicago, IL",BR/DD,Open,Hanuman Inc.,Mount Prospect,IL,COOK,60056,USA,42.04782,-87.959859
336529,602,"Chicago, IL",BR/DD,Open,"Karim No. 3, Inc.",Niles,IL,Cook,60714,USA,42.040482,-87.802802
336533,602,"Chicago, IL",BR/DD,Open,P K & G Investors Inc.,Addison,IL,DuPage,60101,USA,41.93121,-87.987199
336534,602,"Chicago, IL",DD,Open,NRN Midway Inc.,Chicago,IL,Cook,60629,USA,41.785925,-87.738704
336536,602,"Chicago, IL",DD,Open,"A. J. PATEL FOOD SERVICE, INC.",Chicago,IL,Cook,60666,USA,41.97545,-87.901254
336538,539,"Tampa/St. Pete/Sarasota, FL",BR/DD,Open,"Sunset Bay Donuts, Inc.",Tampa,FL,Hillsborough,33615,USA,27.996402,-82.583106
336549,505,"Detroit, MI",DD/BR,Permanent Close,29285 Southfield Rd Southfield LLC,Southfield,MI,Oakland,48076,USA,42.505265,-83.223122
336551,505,"Detroit, MI",BR/DD,Open,OM WIXOM DONUTS INC,Wixom,MI,Oakland,48393,USA,42.495748,-83.535708
336552,505,"Detroit, MI",DD/BR,Permanent Close,27470 Van Dyke Warren LLC,Warren,MI,Macomb,48093,USA,42.495812,-83.027483
336554,510,"Cleveland, OH",DD,Open,"SMB Donuts, Inc.",Medina,OH,Medina,44256,USA,41.15993,-81.862827
336555,505,"Detroit, MI",BR/DD,Open,KARDO 14 LLC,Sterling Heights,MI,MACOMB,48314,USA,42.621413,-83.052624
336557,500,"Portland, ME",DD,Open,"D.E. Donuts, Inc.",Biddeford,ME,YORK,4005,USA,43.495301,-70.45845
336563,501,"Metro, NY",BR/DD,Open,"Donuts By W.J.D., Inc.",Patterson,NY,Putnam,12563,USA,41.516402,-73.59145
336564,501,"Metro, NY",DD,Open,"Nourhaal Donuts, Inc.",Piscataway,NJ,MIDDLESEX,8854,USA,40.582309,-74.455094
336568,100,TFA,BR,Open,"Mykis Group, LLC",Pearl,MS,RANKIN,39208,USA,32.267062,-90.138488
336572,501,"Metro, NY",BR/DD,Open,Jamaica Donuts LLC,Jamaica,NY,QUEENS,11435,USA,40.70195,-73.80825
336573,506,"E. Mass/Southern, NH",DD,Open,"Bobco-New Hampton, L.L.C.",New Hampton,NH,BELKNAP,3256,USA,43.616963,-71.637534
336574,501,"Metro, NY",DD,Open,"West Service Road, LLC",Staten Island,NY,Richmond,10314,USA,40.58929,-74.194038
336576,555,"Syracuse, NY",DD,Open,"Oswego Foodservice Group, LLC",Fulton,NY,OSWEGO,13069,USA,43.323982,-76.42302
336577,506,"E. Mass/Southern, NH",DD,Open,"MANCO, LLC",Manchester,NH,HILLSBOROUGH,3103,USA,42.948358,-71.433289
336578,803,"Los Angeles, CA",BR,Open,CORAZA LLC,Corona,CA,Riverside,92881,USA,33.844855,-117.538646
336579,602,"Chicago, IL",BR/DD,Open,Shree Ashok Inc.,Elgin,IL,Cook,60120,USA,42.035589,-88.259759
336583,501,"Metro, NY",BR/DD,Open,Metro Franchising Commissary LLC,Woodhaven,NY,QUEENS,11421,USA,40.69346,-73.85272
336590,506,"E. Mass/Southern, NH",DD,Open,"CASA DONUTS, INC.",Merrimack,NH,HILLSBOROUGH,3054,USA,42.80473,-71.548308
336598,504,"Philadelphia, PA",DD,Open,Philly Donuts LLC,Philadelphia,PA,Philadelphia,19106,USA,40.119525,-75.017402
336599,504,"Philadelphia, PA",DD,Open,"Jorish, L.L.C.",Philadelphia,PA,PHILADELPHIA,19154,USA,40.096611,-74.974941
336600,602,"Chicago, IL",BR/DD,Open,"Roosevelt Eatery, LLC",Chicago,IL,COOK,60608,USA,41.866537,-87.6683
336601,501,"Metro, NY",DD,Open,"Jas Donut, Inc.",Kingston,NY,ULSTER,12401,USA,41.945157,-73.996305
336602,506,"E. Mass/Southern, NH",DD,Open,"Jackson Street Donuts, LLC",Methuen,MA,ESSEX,1844,USA,42.723391,-71.159647
336605,813,"Medford/Klamath Falls, OR",BR,Open,Shannon Miller and Tyrone Miller,Klamath Falls,OR,Klamath,97603,USA,42.212512,-121.756549
336611,501,"Metro, NY",DD,Open,"MTS Associates, Inc.",Danbury,CT,Fairfield,6810,USA,41.415722,-73.408656
336617,506,"E. Mass/Southern, NH",DD,Open,"Laney Donuts, LLC",Billerica,MA,MIDDLESEX,1821,USA,42.553565,-71.264874
336619,506,"E. Mass/Southern, NH",DD,Open,"Washington Street Donuts, Inc.",Canton,MA,Norfolk,2021,USA,42.208798,-71.120263
336624,538,"Rochester, NY",DD,Open,"Rochester Donuts, Inc.",Webster,NY,Monroe,14580,USA,43.196992,-77.498866
336626,538,"Rochester, NY",DD,Open,"Rochester Donuts, Inc.",Webster,NY,Monroe,14580,USA,43.213887,-77.430361
336628,501,"Metro, NY",BR/DD,Open,Metro Franchising Commissary LLC,South Richmond Hill,NY,QUEENS,11419,USA,40.68575,-73.8263
336630,555,"Syracuse, NY",DD,Open,"Syracuse Foodservice Group, Inc.",De Witt,NY,ONONDAGA,13057,USA,43.104978,-76.058424
336631,532,"Albany-Schenectady-Troy, NY",DD,Open,"Rexford Donuts, Inc.",Rexford,NY,SARATOGA,12148,USA,42.861098,-73.888738
336637,521,"Providence, RI",DD,Open,"T C Donuts, Inc.",Acushnet,MA,BRISTOL,2743,USA,41.679216,-70.908737
336650,602,"Chicago, IL",BR/DD,Open,"Matru Krupa, Inc.",Franklin Park,IL,Cook,60131,USA,41.929832,-87.878516
336651,602,"Chicago, IL",BR/DD,Open,Arihantenam Corp.,Schaumburg,IL,Cook,60194,USA,42.048382,-88.091037
336652,506,"E. Mass/Southern, NH",DD,Open,"Samoset St. Donuts, Inc.",Carver,MA,Plymouth,2330,USA,41.893011,-70.775511
336654,743,"Anchorage, AK",BR,Open,Seung H. Choi,Anchorage,AK,ANCHORAGE,99503,USA,61.192829,-149.876884
336656,602,"Chicago, IL",BR/DD,Open,Devlata Investors Inc.,Addison,IL,DuPage,60101,USA,41.949853,-88.030315
